CustomerID,DateRaw,Time,TransactionID,ProductName,PriceUSD,Quantity,PaymentMethod,Category
18,21 July 2023,10:00:00,697,Oranges,19.87,5,Credit Card,Produce
145,30 June 2023,06:00:00,700,Beef,5.81,3,Cash,Meat
28,23 August 2023,19:00:00,704,Bananas,14.9,5,Debit Card,Produce
76,06 June 2023,01:00:00,706,Cheese,4.36,4,Credit Card,Dairy
111,20 August 2023,18:00:00,708,Chickpeas,10.9,4,Cash,Vegetarian
76,18 July 2023,12:00:00,709,Cornflakes,10.19,2,Debit Card,Cereal
109,01 August 2023,12:00:00,712,Potatoes,7.91,5,Cash,Produce
112,24 June 2023,23:00:00,713,Coffee,13.16,2,Debit Card,Beverages
112,11 August 2023,03:00:00,716,Lettuce,17.26,5,Debit Card,Produce
38,27 July 2023,03:00:00,717,Chickpeas,8.65,5,Mobile Payment,Vegetarian
28,11 August 2023,15:00:00,721,Carrots,4.45,1,Mobile Payment,Produce
154,24 June 2023,22:00:00,723,Carrots,18.68,4,Mobile Payment,Produce
112,21 August 2023,21:00:00,725,Rice,3.81,4,Mobile Payment,Grains
162,26 August 2023,17:00:00,727,Onions,7.69,4,Credit Card,Produce
107,28 June 2023,16:00:00,728,Chicken,13.37,3,Debit Card,Meat
43,31 August 2023,12:00:00,729,Oatmeal,12.55,1,Credit Card,Cereal
69,27 July 2023,01:00:00,731,Rice,10.58,3,Mobile Payment,Grains
148,08 August 2023,13:00:00,733,Tofu,6.1,5,Mobile Payment,Vegetarian
62,25 August 2023,01:00:00,737,Rice,12.34,1,Credit Card,Grains
112,25 August 2023,18:00:00,738,Oatmeal,4.9,5,Credit Card,Cereal
59,14 July 2023,14:00:00,740,Milk,7.77,2,Mobile Payment,Dairy
74,13 August 2023,12:00:00,744,Bread,17.03,2,Debit Card,Bakery
145,21 June 2023,22:00:00,746,Cornflakes,14.89,3,Credit Card,Cereal
117,24 June 2023,10:00:00,749,Beef,19.41,2,Debit Card,Meat
109,09 August 2023,18:00:00,753,Beef,14.88,5,Mobile Payment,Meat
22,09 August 2023,22:00:00,755,Beef,7.87,5,Cash,Meat
74,17 July 2023,07:00:00,757,Beef,17.28,1,Mobile Payment,Meat
163,28 August 2023,15:00:00,758,Coffee,2.68,5,Credit Card,Beverages
144,24 July 2023,00:00:00,759,Pasta,19.75,2,Mobile Payment,Grains
179,11 June 2023,15:00:00,762,Carrots,17.76,2,Cash,Produce
40,22 July 2023,20:00:00,763,Chickpeas,2.02,2,Mobile Payment,Vegetarian
69,14 June 2023,07:00:00,765,Potatoes,7.39,4,Mobile Payment,Produce
144,03 June 2023,02:00:00,771,Carrots,15.12,3,Mobile Payment,Produce
1,24 June 2023,18:00:00,773,Yogurt,18.91,3,Mobile Payment,Dairy
81,28 June 2023,02:00:00,775,Onions,19,1,Mobile Payment,Produce
15,22 August 2023,23:00:00,776,Bread,7.23,1,Debit Card,Bakery
30,23 August 2023,05:00:00,778,Cornflakes,10,4,Mobile Payment,Cereal
77,20 August 2023,06:00:00,779,Yogurt,3.73,2,Mobile Payment,Dairy
157,07 July 2023,02:00:00,783,Oatmeal,5.2,4,Credit Card,Cereal
25,19 July 2023,05:00:00,784,Coffee,12.14,1,Mobile Payment,Beverages
127,07 August 2023,16:00:00,785,Rice,14.71,4,Debit Card,Grains
43,07 July 2023,08:00:00,788,Potatoes,13.01,5,Debit Card,Produce
90,18 June 2023,06:00:00,792,Lettuce,7.81,4,Debit Card,Produce
92,25 August 2023,11:00:00,795,Butter,5.67,5,Credit Card,Dairy
128,25 August 2023,11:00:00,800,Tomatoes,2.22,2,Debit Card,Produce
53,31 August 2023,09:00:00,803,Oatmeal,4.64,4,Credit Card,Cereal
127,30 July 2023,19:00:00,805,Rice,6.8,3,Cash,Grains
136,22 June 2023,11:00:00,806,Potatoes,18.91,1,Cash,Produce
112,31 August 2023,22:00:00,809,Oatmeal,11.85,5,Debit Card,Cereal
117,31 August 2023,01:00:00,810,Tofu,0.63,2,Cash,Vegetarian
129,23 June 2023,06:00:00,811,Oranges,14.67,3,Credit Card,Produce
173,04 June 2023,15:00:00,813,Pasta,14.88,5,Credit Card,Grains
131,01 July 2023,04:00:00,815,Onions,6.43,3,Credit Card,Produce
91,27 June 2023,22:00:00,816,Oatmeal,10.38,2,Credit Card,Cereal
155,02 July 2023,03:00:00,818,Cornflakes,12.83,1,Credit Card,Cereal
90,24 August 2023,08:00:00,819,Tomatoes,5.24,2,Mobile Payment,Produce
112,25 August 2023,11:00:00,820,Eggs,17.79,5,Mobile Payment,Dairy
85,07 July 2023,21:00:00,822,Beef,15.91,1,Credit Card,Meat
23,10 August 2023,04:00:00,826,Carrots,18.35,2,Credit Card,Produce
40,07 August 2023,07:00:00,827,Butter,13.68,5,Credit Card,Dairy
108,25 August 2023,22:00:00,828,Cornflakes,17.03,3,Cash,Cereal
62,01 August 2023,10:00:00,829,Chickpeas,8.11,5,Debit Card,Vegetarian
76,04 July 2023,19:00:00,830,Tomatoes,6.53,5,Cash,Produce
165,09 June 2023,05:00:00,834,Carrots,19.96,2,Credit Card,Produce
22,16 June 2023,12:00:00,838,Rice,7.83,5,Cash,Grains
93,30 June 2023,13:00:00,839,Apples,15.84,2,Mobile Payment,Produce
14,13 July 2023,00:00:00,840,Black Beans,18.42,5,Credit Card,Vegetarian
85,30 July 2023,10:00:00,846,Cornflakes,6.06,1,Cash,Cereal
53,29 June 2023,18:00:00,852,Chicken,17.02,3,Debit Card,Meat
82,16 August 2023,06:00:00,856,Milk,12.5,1,Credit Card,Dairy
158,22 August 2023,13:00:00,857,Butter,0.9,5,Credit Card,Dairy
32,23 June 2023,07:00:00,858,Oranges,18.97,4,Credit Card,Produce
21,08 June 2023,16:00:00,860,Butter,8.95,3,Credit Card,Dairy
45,26 August 2023,14:00:00,861,Chickpeas,10.81,4,Credit Card,Vegetarian
70,17 June 2023,09:00:00,862,Eggs,13.25,5,Credit Card,Dairy
90,14 July 2023,18:00:00,864,Oranges,10.45,2,Cash,Produce
100,13 July 2023,12:00:00,866,Rice,3.18,2,Mobile Payment,Grains
23,10 August 2023,06:00:00,868,Apples,16.41,5,Debit Card,Produce
70,14 June 2023,13:00:00,869,Potatoes,2.21,5,Credit Card,Produce
133,16 July 2023,12:00:00,870,Lettuce,5.46,1,Debit Card,Produce
169,16 June 2023,04:00:00,871,Onions,4.83,4,Credit Card,Produce
92,07 August 2023,14:00:00,872,Oranges,6.45,2,Mobile Payment,Produce
111,30 June 2023,13:00:00,873,Bananas,4.49,5,Debit Card,Produce
136,24 August 2023,07:00:00,874,Rice,4.69,1,Debit Card,Grains
70,30 August 2023,15:00:00,878,Yogurt,14.31,1,Credit Card,Dairy
105,18 August 2023,03:00:00,879,Butter,16.77,1,Cash,Dairy
32,12 July 2023,17:00:00,887,Black Beans,9.74,1,Debit Card,Vegetarian
149,04 June 2023,00:00:00,889,Tomatoes,16.65,3,Cash,Produce
109,12 July 2023,13:00:00,892,Butter,10.47,1,Debit Card,Dairy
60,22 July 2023,07:00:00,898,Butter,17.77,5,Credit Card,Dairy
93,07 July 2023,13:00:00,900,Cornflakes,1.02,3,Debit Card,Cereal
109,29 June 2023,21:00:00,902,Lettuce,6.84,4,Debit Card,Produce
108,16 June 2023,05:00:00,905,Oatmeal,3.86,3,Credit Card,Cereal
26,11 August 2023,15:00:00,907,Bread,4.89,5,Mobile Payment,Bakery
40,25 June 2023,20:00:00,908,Bananas,15.59,2,Cash,Produce
157,27 June 2023,08:00:00,909,Milk,11.65,2,Credit Card,Dairy
62,14 July 2023,18:00:00,911,Beef,9.94,5,Debit Card,Meat
56,16 August 2023,13:00:00,913,Cornflakes,3.38,1,Mobile Payment,Cereal
85,08 June 2023,02:00:00,914,Chickpeas,10.43,1,Credit Card,Vegetarian
133,18 June 2023,00:00:00,915,Carrots,12.06,2,Cash,Produce
92,26 July 2023,10:00:00,916,Bananas,19.18,4,Cash,Produce
91,19 August 2023,17:00:00,917,Carrots,6.83,2,Debit Card,Produce
107,06 July 2023,04:00:00,918,Carrots,10.06,2,Mobile Payment,Produce
19,28 August 2023,06:00:00,920,Bread,5.57,5,Debit Card,Bakery
32,10 June 2023,08:00:00,923,Milk,10.25,4,Cash,Dairy
60,26 June 2023,11:00:00,925,Coffee,3.01,2,Debit Card,Beverages
70,30 July 2023,08:00:00,926,Eggs,17.22,4,Cash,Dairy
165,27 August 2023,07:00:00,929,Eggs,2.41,5,Cash,Dairy
172,14 July 2023,23:00:00,930,Bananas,15.9,2,Debit Card,Produce
154,14 July 2023,13:00:00,932,Oranges,8.82,5,Cash,Produce
96,29 June 2023,21:00:00,933,Tofu,14.16,1,Mobile Payment,Vegetarian
28,23 August 2023,22:00:00,934,Tomatoes,12.9,5,Credit Card,Produce
163,01 July 2023,12:00:00,935,Cornflakes,16.61,2,Debit Card,Cereal
155,30 August 2023,07:00:00,936,Cornflakes,1.75,3,Credit Card,Cereal
93,29 July 2023,23:00:00,938,Pasta,18.87,1,Cash,Grains
94,19 August 2023,19:00:00,939,Cheese,18.8,2,Mobile Payment,Dairy
117,10 August 2023,09:00:00,940,Cornflakes,4.96,5,Mobile Payment,Cereal
76,01 August 2023,19:00:00,941,Pasta,5.83,2,Credit Card,Grains
93,12 June 2023,14:00:00,942,Milk,2.71,2,Debit Card,Dairy
145,01 June 2023,21:00:00,945,Eggs,17.43,1,Debit Card,Dairy
149,11 July 2023,22:00:00,947,Tomatoes,12.45,5,Credit Card,Produce
149,11 June 2023,15:00:00,950,Apples,9.35,1,Cash,Produce
85,22 June 2023,11:00:00,951,Butter,8.47,5,Mobile Payment,Dairy
50,25 July 2023,08:00:00,952,Chicken,13.32,3,Mobile Payment,Meat
15,28 August 2023,02:00:00,953,Onions,4.88,5,Mobile Payment,Produce
60,22 June 2023,19:00:00,954,Eggs,16.94,1,Mobile Payment,Dairy
169,16 June 2023,22:00:00,955,Chicken,12.26,5,Credit Card,Meat
121,08 August 2023,09:00:00,956,Oatmeal,1.34,2,Mobile Payment,Cereal
163,04 June 2023,17:00:00,957,Cheese,6.77,4,Cash,Dairy
10,01 August 2023,14:00:00,958,Potatoes,4.29,2,Mobile Payment,Produce
31,26 July 2023,19:00:00,959,Cornflakes,3.33,2,Credit Card,Cereal
59,27 June 2023,06:00:00,960,Onions,4.9,4,Credit Card,Produce
128,29 June 2023,08:00:00,961,Butter,1.37,5,Debit Card,Dairy
96,15 June 2023,16:00:00,963,Rice,4.87,3,Cash,Grains
26,24 June 2023,11:00:00,964,Oatmeal,8.6,5,Credit Card,Cereal
25,22 June 2023,13:00:00,966,Milk,17.66,5,Mobile Payment,Dairy
121,02 July 2023,15:00:00,967,Tofu,11.31,5,Mobile Payment,Vegetarian
1,12 June 2023,06:00:00,969,Onions,15.51,2,Cash,Produce
130,20 July 2023,14:00:00,970,Bananas,10.92,3,Cash,Produce
59,11 August 2023,12:00:00,971,Black Beans,14.07,3,Cash,Vegetarian
124,20 August 2023,01:00:00,973,Beef,16.88,3,Mobile Payment,Meat
114,25 August 2023,21:00:00,975,Oranges,19.92,2,Mobile Payment,Produce
107,06 July 2023,08:00:00,976,Bananas,6.88,3,Cash,Produce
131,13 July 2023,18:00:00,977,Cheese,5.61,5,Debit Card,Dairy
19,10 August 2023,21:00:00,978,Milk,9.94,2,Credit Card,Dairy
92,06 June 2023,18:00:00,983,Pasta,2.54,3,Mobile Payment,Grains
147,29 June 2023,19:00:00,984,Pasta,16.1,2,Debit Card,Grains
114,24 August 2023,10:00:00,987,Apples,2.28,1,Cash,Produce
124,13 July 2023,18:00:00,989,Butter,18.09,3,Cash,Dairy
50,14 August 2023,18:00:00,990,Black Beans,5.24,5,Cash,Vegetarian
15,04 June 2023,04:00:00,992,Bananas,15.73,4,Debit Card,Produce
112,19 June 2023,15:00:00,993,Bananas,14.29,4,Debit Card,Produce
128,22 June 2023,10:00:00,994,Beef,3.04,4,Mobile Payment,Meat
31,09 July 2023,06:00:00,998,Bread,15.3,2,Cash,Bakery
179,11 July 2023,10:00:00,1001,Chickpeas,11.84,3,Credit Card,Vegetarian
108,13 August 2023,07:00:00,1005,Black Beans,17.34,3,Credit Card,Vegetarian
128,30 July 2023,23:00:00,1006,Bananas,17,3,Debit Card,Produce
38,30 August 2023,21:00:00,1007,Tomatoes,0.73,1,Cash,Produce
1,01 June 2023,10:00:00,1012,Carrots,0.97,2,Credit Card,Produce
105,02 June 2023,14:00:00,1017,Cheese,10.88,1,Mobile Payment,Dairy
131,31 July 2023,23:00:00,1018,Tofu,14.95,5,Mobile Payment,Vegetarian
122,07 June 2023,23:00:00,1019,Oranges,13.04,1,Cash,Produce
162,07 June 2023,09:00:00,1020,Eggs,12.63,5,Credit Card,Dairy
60,15 July 2023,22:00:00,1021,Apples,12.14,1,Debit Card,Produce
77,30 June 2023,16:00:00,1025,Chicken,16.27,4,Debit Card,Meat
155,29 June 2023,00:00:00,1026,Coffee,5.54,1,Credit Card,Beverages
148,09 August 2023,13:00:00,1027,Yogurt,1.74,5,Mobile Payment,Dairy
173,15 June 2023,00:00:00,1028,Potatoes,13.52,1,Cash,Produce
100,02 June 2023,19:00:00,1030,Bread,18.24,3,Debit Card,Bakery
154,28 July 2023,00:00:00,1031,Cornflakes,14.42,4,Debit Card,Cereal
100,06 August 2023,04:00:00,1032,Milk,0.51,1,Mobile Payment,Dairy
30,12 June 2023,11:00:00,1034,Black Beans,15.64,2,Credit Card,Vegetarian
93,22 June 2023,08:00:00,1037,Apples,8.64,5,Cash,Produce
149,09 July 2023,01:00:00,1038,Cornflakes,3.27,3,Credit Card,Cereal
40,07 August 2023,08:00:00,1039,Chickpeas,3.73,2,Mobile Payment,Vegetarian
92,10 June 2023,11:00:00,1040,Eggs,17.73,1,Credit Card,Dairy
1,29 June 2023,02:00:00,1041,Cornflakes,7.56,1,Debit Card,Cereal
131,22 July 2023,15:00:00,1043,Yogurt,3.2,1,Mobile Payment,Dairy
33,03 August 2023,21:00:00,1049,Yogurt,12.74,4,Credit Card,Dairy
162,17 July 2023,19:00:00,1051,Apples,16.44,1,Mobile Payment,Produce
28,11 August 2023,15:00:00,1055,Butter,9.6,4,Credit Card,Dairy
107,31 August 2023,05:00:00,1056,Cornflakes,12.6,1,Credit Card,Cereal
59,05 August 2023,01:00:00,1057,Apples,12.5,1,Debit Card,Produce
129,19 June 2023,03:00:00,1058,Onions,0.77,3,Mobile Payment,Produce
113,25 August 2023,07:00:00,1064,Beef,0.87,4,Cash,Meat
22,06 July 2023,10:00:00,1065,Chicken,7.21,5,Cash,Meat
85,17 August 2023,06:00:00,1066,Pasta,10.38,5,Credit Card,Grains
14,15 July 2023,10:00:00,1067,Bread,5.72,2,Credit Card,Bakery
127,01 July 2023,10:00:00,1068,Eggs,15.21,4,Credit Card,Dairy
128,23 June 2023,07:00:00,1071,Coffee,17.7,1,Credit Card,Beverages
69,10 August 2023,21:00:00,1079,Coffee,1.9,2,Mobile Payment,Beverages
169,17 June 2023,08:00:00,1080,Eggs,5.56,3,Debit Card,Dairy
111,21 July 2023,04:00:00,1082,Eggs,9.3,5,Credit Card,Dairy
157,18 July 2023,08:00:00,1083,Milk,3.3,3,Debit Card,Dairy
72,01 June 2023,12:00:00,1084,Bananas,13.96,4,Credit Card,Produce
21,03 July 2023,19:00:00,1087,Carrots,19.7,2,Mobile Payment,Produce
30,06 June 2023,23:00:00,1089,Cornflakes,19.67,5,Mobile Payment,Cereal
94,01 August 2023,04:00:00,1090,Milk,4.79,4,Cash,Dairy
43,29 August 2023,11:00:00,1092,Coffee,13.44,5,Mobile Payment,Beverages
14,09 June 2023,13:00:00,1093,Rice,7.19,4,Debit Card,Grains
107,21 August 2023,11:00:00,1096,Lettuce,9.25,2,Debit Card,Produce
77,10 July 2023,07:00:00,1098,Pasta,3.88,4,Cash,Grains
50,09 August 2023,04:00:00,1099,Carrots,8.67,3,Cash,Produce
40,29 June 2023,01:00:00,1101,Tomatoes,14.42,1,Credit Card,Produce
109,26 June 2023,08:00:00,1102,Beef,3.32,5,Debit Card,Meat
93,18 June 2023,10:00:00,1103,Black Beans,12.92,2,Debit Card,Vegetarian
173,23 August 2023,10:00:00,1105,Bananas,16.42,1,Mobile Payment,Produce
15,25 August 2023,11:00:00,1106,Apples,16.22,3,Cash,Produce
81,01 August 2023,12:00:00,1107,Cheese,10.43,1,Cash,Dairy
173,22 August 2023,22:00:00,1109,Tofu,9.62,4,Cash,Vegetarian
28,28 June 2023,03:00:00,1111,Lettuce,9.82,1,Mobile Payment,Produce
22,30 June 2023,05:00:00,1112,Coffee,11.48,3,Debit Card,Beverages
127,21 August 2023,07:00:00,1116,Lettuce,6.95,5,Mobile Payment,Produce
94,03 July 2023,23:00:00,1119,Eggs,0.72,3,Credit Card,Dairy
121,05 June 2023,17:00:00,1126,Milk,11.48,4,Debit Card,Dairy
81,02 July 2023,19:00:00,1127,Carrots,18.96,5,Debit Card,Produce
149,25 June 2023,07:00:00,1129,Butter,3.72,1,Credit Card,Dairy
70,28 August 2023,19:00:00,1130,Bananas,3.79,5,Cash,Produce
108,21 June 2023,18:00:00,1131,Chickpeas,16.46,4,Mobile Payment,Vegetarian
163,30 July 2023,06:00:00,1132,Oatmeal,4.76,5,Mobile Payment,Cereal
59,26 July 2023,03:00:00,1134,Eggs,10.99,3,Mobile Payment,Dairy
163,27 June 2023,11:00:00,1137,Butter,14.04,5,Debit Card,Dairy
22,25 August 2023,22:00:00,1140,Milk,3.2,2,Credit Card,Dairy
31,04 August 2023,02:00:00,1143,Apples,2.89,5,Credit Card,Produce
70,27 August 2023,07:00:00,1146,Milk,19.18,4,Credit Card,Dairy
113,21 June 2023,07:00:00,1148,Apples,0.95,4,Cash,Produce
30,17 July 2023,16:00:00,1149,Lettuce,12.36,4,Debit Card,Produce
124,08 June 2023,06:00:00,1151,Oatmeal,4.5,1,Mobile Payment,Cereal
69,26 July 2023,02:00:00,1152,Cheese,3.36,3,Mobile Payment,Dairy
21,10 July 2023,07:00:00,1154,Rice,6.9,1,Cash,Grains
142,17 July 2023,19:00:00,1155,Beef,6.04,5,Debit Card,Meat
113,09 June 2023,03:00:00,1156,Milk,15.06,4,Debit Card,Dairy
121,15 July 2023,19:00:00,1157,Potatoes,9.99,3,Cash,Produce
68,08 August 2023,22:00:00,1158,Cheese,18.12,5,Cash,Dairy
149,28 June 2023,21:00:00,1161,Oranges,15.25,5,Debit Card,Produce
32,27 July 2023,06:00:00,1162,Rice,14.61,2,Cash,Grains
107,28 July 2023,20:00:00,1163,Coffee,1.52,2,Debit Card,Beverages
32,04 June 2023,04:00:00,1164,Black Beans,13.35,2,Debit Card,Vegetarian
18,16 June 2023,07:00:00,1167,Chicken,2.02,3,Debit Card,Meat
138,19 June 2023,09:00:00,1171,Pasta,4.77,5,Cash,Grains
127,27 July 2023,14:00:00,1177,Pasta,17.83,3,Credit Card,Grains
19,07 July 2023,16:00:00,1178,Bread,12.37,2,Cash,Bakery
90,19 July 2023,18:00:00,1179,Cheese,8.06,4,Debit Card,Dairy
157,13 August 2023,11:00:00,1180,Lettuce,4.2,1,Debit Card,Produce
33,01 June 2023,14:00:00,1184,Black Beans,16.03,4,Cash,Vegetarian
91,01 July 2023,14:00:00,1185,Yogurt,17.12,3,Credit Card,Dairy
92,12 August 2023,15:00:00,1186,Coffee,18.71,4,Cash,Beverages
169,03 July 2023,04:00:00,1187,Chickpeas,19.02,2,Mobile Payment,Vegetarian
91,31 July 2023,13:00:00,1188,Oranges,3.4,3,Credit Card,Produce
179,04 August 2023,17:00:00,1192,Rice,10.86,3,Credit Card,Grains
112,18 August 2023,18:00:00,1194,Oranges,15.12,1,Credit Card,Produce
65,08 June 2023,05:00:00,1196,Chickpeas,17.06,3,Credit Card,Vegetarian
162,22 June 2023,19:00:00,1197,Onions,12.33,3,Cash,Produce
31,30 August 2023,19:00:00,1200,Black Beans,5.62,3,Debit Card,Vegetarian
92,22 July 2023,22:00:00,1203,Bananas,16.54,3,Debit Card,Produce
154,29 July 2023,08:00:00,1210,Chicken,6.67,4,Credit Card,Meat
53,07 July 2023,00:00:00,1212,Butter,5.64,3,Cash,Dairy
62,25 July 2023,15:00:00,1213,Apples,11.08,3,Credit Card,Produce
15,21 June 2023,05:00:00,1215,Oatmeal,3.3,1,Credit Card,Cereal
82,30 July 2023,13:00:00,1219,Black Beans,16.44,1,Debit Card,Vegetarian
164,26 June 2023,02:00:00,1220,Tomatoes,7.1,5,Mobile Payment,Produce
123,07 June 2023,21:00:00,1221,Pasta,4.43,4,Cash,Grains
142,18 August 2023,13:00:00,1222,Milk,2.56,5,Cash,Dairy
117,27 July 2023,08:00:00,1223,Eggs,18.62,1,Mobile Payment,Dairy
147,08 August 2023,06:00:00,1224,Tomatoes,14.94,2,Credit Card,Produce
158,01 June 2023,06:00:00,1226,Tomatoes,0.87,1,Cash,Produce
69,06 July 2023,07:00:00,1231,Chicken,18.7,4,Debit Card,Meat
147,19 July 2023,06:00:00,1234,Tofu,6.19,3,Cash,Vegetarian
75,10 June 2023,06:00:00,1242,Carrots,6.25,4,Debit Card,Produce
54,01 June 2023,22:00:00,1247,Coffee,10.96,3,Cash,Beverages
158,16 August 2023,06:00:00,1248,Chicken,7.75,3,Debit Card,Meat
56,11 June 2023,14:00:00,1249,Beef,8.23,1,Mobile Payment,Meat
154,20 August 2023,11:00:00,1250,Beef,14.83,2,Debit Card,Meat
155,22 August 2023,20:00:00,1251,Beef,18.57,1,Credit Card,Meat
148,31 July 2023,05:00:00,1255,Black Beans,7.03,5,Mobile Payment,Vegetarian
164,28 August 2023,02:00:00,1258,Oatmeal,17.53,5,Cash,Cereal
105,21 July 2023,19:00:00,1259,Oatmeal,6.49,1,Debit Card,Cereal
121,21 June 2023,02:00:00,1260,Cornflakes,10.94,2,Cash,Cereal
43,19 July 2023,08:00:00,1261,Cornflakes,16.39,1,Debit Card,Cereal
25,08 June 2023,10:00:00,1262,Cornflakes,10.98,2,Debit Card,Cereal
145,16 June 2023,08:00:00,1264,Bread,1.89,3,Cash,Bakery
107,03 June 2023,12:00:00,1266,Milk,10.79,4,Debit Card,Dairy
157,05 August 2023,23:00:00,1268,Bread,17.76,2,Cash,Bakery
10,30 July 2023,02:00:00,1270,Milk,17.9,4,Debit Card,Dairy
154,31 July 2023,09:00:00,1271,Oranges,8.11,2,Debit Card,Produce
105,14 July 2023,13:00:00,1272,Tomatoes,3.24,3,Mobile Payment,Produce
22,07 July 2023,20:00:00,1273,Oranges,7.11,4,Debit Card,Produce
112,06 July 2023,16:00:00,1276,Onions,14.36,3,Debit Card,Produce
93,23 August 2023,08:00:00,1278,Tomatoes,16.31,1,Debit Card,Produce
127,16 July 2023,07:00:00,1279,Carrots,12.61,4,Credit Card,Produce
56,26 August 2023,19:00:00,1282,Chickpeas,16.73,2,Credit Card,Vegetarian
18,25 June 2023,04:00:00,1283,Beef,10.57,5,Mobile Payment,Meat
56,23 June 2023,02:00:00,1284,Bananas,6.79,1,Debit Card,Produce
82,14 June 2023,03:00:00,1287,Cheese,19.11,3,Cash,Dairy
147,26 July 2023,01:00:00,1291,Beef,12.49,2,Cash,Meat
32,26 June 2023,11:00:00,1294,Oatmeal,1.21,4,Mobile Payment,Cereal
123,19 August 2023,10:00:00,1298,Potatoes,5.42,3,Credit Card,Produce
144,16 August 2023,04:00:00,1300,Milk,13.68,2,Cash,Dairy
157,27 June 2023,14:00:00,1302,Oatmeal,5.66,1,Cash,Cereal
77,06 July 2023,06:00:00,1304,Pasta,14.99,4,Credit Card,Grains
123,15 August 2023,22:00:00,1306,Beef,16.66,2,Mobile Payment,Meat
173,21 August 2023,13:00:00,1307,Chickpeas,6.35,1,Mobile Payment,Vegetarian
31,24 June 2023,15:00:00,1309,Butter,8.11,3,Mobile Payment,Dairy
17,06 June 2023,09:00:00,1310,Milk,3.89,1,Cash,Dairy
179,27 June 2023,14:00:00,1314,Tomatoes,19.21,2,Mobile Payment,Produce
33,30 August 2023,20:00:00,1315,Lettuce,17.37,1,Credit Card,Produce
68,30 June 2023,08:00:00,1316,Chicken,0.66,1,Cash,Meat
136,17 June 2023,08:00:00,1317,Coffee,8.45,3,Mobile Payment,Beverages
15,24 August 2023,10:00:00,1319,Butter,9.96,3,Credit Card,Dairy
54,04 June 2023,06:00:00,1320,Chicken,5.44,1,Credit Card,Meat
122,10 July 2023,01:00:00,1321,Black Beans,15.83,2,Cash,Vegetarian
92,15 July 2023,21:00:00,1323,Cheese,4.26,1,Credit Card,Dairy
52,31 August 2023,05:00:00,1325,Milk,18.03,2,Credit Card,Dairy
114,09 June 2023,18:00:00,1326,Black Beans,14.52,3,Cash,Vegetarian
70,20 August 2023,02:00:00,1327,Cheese,17.68,3,Debit Card,Dairy
124,25 June 2023,21:00:00,1332,Oatmeal,6.16,3,Credit Card,Cereal
50,02 August 2023,23:00:00,1337,Black Beans,11.1,1,Mobile Payment,Vegetarian
144,28 August 2023,10:00:00,1340,Potatoes,12.74,2,Debit Card,Produce
15,17 June 2023,05:00:00,1343,Oatmeal,13.38,3,Mobile Payment,Cereal
77,11 June 2023,03:00:00,1345,Oranges,5.41,4,Cash,Produce
1,07 June 2023,05:00:00,1346,Milk,9.81,1,Cash,Dairy
80,26 June 2023,08:00:00,1347,Eggs,0.89,4,Debit Card,Dairy
165,10 July 2023,10:00:00,1348,Tofu,4.22,4,Debit Card,Vegetarian
157,19 July 2023,19:00:00,1349,Apples,13.26,1,Credit Card,Produce
94,09 June 2023,18:00:00,1352,Eggs,15.52,1,Cash,Dairy
70,19 August 2023,14:00:00,1354,Butter,19.97,2,Cash,Dairy
179,06 June 2023,07:00:00,1355,Chickpeas,2.3,2,Credit Card,Vegetarian
25,26 June 2023,14:00:00,1357,Milk,0.83,3,Credit Card,Dairy
23,11 August 2023,18:00:00,1358,Butter,19.8,5,Debit Card,Dairy
148,28 July 2023,18:00:00,1361,Tomatoes,8.31,2,Credit Card,Produce
10,30 August 2023,10:00:00,1363,Rice,16.4,1,Mobile Payment,Grains
30,12 June 2023,15:00:00,1371,Potatoes,14.88,4,Cash,Produce
25,18 July 2023,11:00:00,1372,Black Beans,11.44,4,Cash,Vegetarian
60,24 July 2023,10:00:00,1374,Chickpeas,7.02,5,Mobile Payment,Vegetarian
92,27 July 2023,02:00:00,1377,Chicken,15.28,3,Credit Card,Meat
128,16 July 2023,23:00:00,1379,Milk,14.44,2,Credit Card,Dairy
93,17 June 2023,00:00:00,1381,Pasta,13.06,2,Cash,Grains
56,11 August 2023,09:00:00,1382,Tofu,15.62,1,Credit Card,Vegetarian
128,06 July 2023,16:00:00,1383,Cheese,15.08,5,Credit Card,Dairy
33,09 June 2023,06:00:00,1387,Carrots,3.25,1,Credit Card,Produce
179,01 August 2023,18:00:00,1388,Yogurt,3.29,4,Credit Card,Dairy
172,04 June 2023,21:00:00,1393,Bread,11.23,5,Mobile Payment,Bakery
72,14 June 2023,08:00:00,1394,Chickpeas,7.93,3,Debit Card,Vegetarian
162,09 August 2023,02:00:00,1395,Carrots,14.49,3,Cash,Produce
60,16 June 2023,15:00:00,1398,Cornflakes,11.58,4,Credit Card,Cereal
22,30 August 2023,09:00:00,1399,Pasta,11.08,1,Cash,Grains
74,21 August 2023,08:00:00,1400,Apples,15.33,2,Cash,Produce
60,16 August 2023,20:00:00,1401,Bananas,7.02,4,Debit Card,Produce
165,28 July 2023,18:00:00,1404,Tofu,8.7,1,Debit Card,Vegetarian
21,24 June 2023,00:00:00,1405,Milk,0.68,5,Credit Card,Dairy
100,10 June 2023,21:00:00,1406,Apples,2.18,4,Cash,Produce
131,21 July 2023,08:00:00,1414,Bananas,13.73,2,Credit Card,Produce
43,27 July 2023,15:00:00,1416,Cheese,9,4,Cash,Dairy
