CustomerID,DateRaw,Time,TransactionID,ProductName,PriceUSD,Quantity,PaymentMethod,Category
135,"June 26, 2023",14:00:00,698,Bananas,11.15,1,Cash,Produce
61,"June 25, 2023",04:00:00,699,Carrots,17.29,3,Cash,Produce
61,"June 25, 2023",09:00:00,701,Potatoes,10.28,1,Cash,Produce
132,"July 17, 2023",00:00:00,702,Chickpeas,11.48,4,Cash,Vegetarian
44,"August 26, 2023",00:00:00,703,Chickpeas,11.72,5,Cash,Vegetarian
168,"July 23, 2023",11:00:00,705,Cornflakes,2.83,2,Mobile Payment,Cereal
106,"July 23, 2023",07:00:00,707,Chicken,12.12,4,Mobile Payment,Meat
78,"July 13, 2023",08:00:00,710,Onions,9.43,3,Credit Card,Produce
152,"August 29, 2023",12:00:00,711,Onions,8.1,1,Debit Card,Produce
178,"July 07, 2023",01:00:00,714,Tomatoes,17.63,5,Credit Card,Produce
12,"July 25, 2023",05:00:00,715,Lettuce,14.9,5,Debit Card,Produce
137,"July 15, 2023",21:00:00,718,Tofu,18.97,5,Debit Card,Vegetarian
150,"August 10, 2023",04:00:00,719,Potatoes,3.32,4,Debit Card,Produce
24,"July 17, 2023",05:00:00,720,Onions,2.58,1,Mobile Payment,Produce
83,"August 05, 2023",03:00:00,722,Carrots,19.57,4,Debit Card,Produce
110,"June 20, 2023",20:00:00,724,Carrots,1.89,2,Cash,Produce
146,"June 07, 2023",01:00:00,726,Chickpeas,3.96,5,Credit Card,Vegetarian
167,"August 14, 2023",21:00:00,730,Chickpeas,2.79,4,Mobile Payment,Vegetarian
104,"August 14, 2023",02:00:00,732,Oranges,0.72,4,Debit Card,Produce
178,"August 08, 2023",15:00:00,734,Beef,3.54,4,Mobile Payment,Meat
4,"July 10, 2023",18:00:00,735,Carrots,13.38,5,Cash,Produce
67,"June 19, 2023",12:00:00,736,Rice,17.65,3,Credit Card,Grains
115,"June 02, 2023",23:00:00,739,Bananas,6.27,2,Debit Card,Produce
97,"August 16, 2023",04:00:00,741,Chicken,0.61,2,Credit Card,Meat
73,"August 31, 2023",17:00:00,742,Milk,13.83,2,Mobile Payment,Dairy
156,"June 06, 2023",09:00:00,743,Tofu,0.56,3,Credit Card,Vegetarian
2,"June 25, 2023",08:00:00,745,Chicken,19.12,3,Cash,Meat
7,"August 03, 2023",20:00:00,747,Onions,12.17,2,Credit Card,Produce
48,"August 23, 2023",03:00:00,748,Eggs,6.33,5,Mobile Payment,Dairy
42,"August 16, 2023",12:00:00,750,Rice,7.81,3,Debit Card,Grains
101,"July 16, 2023",06:00:00,751,Milk,12.41,2,Debit Card,Dairy
120,"June 03, 2023",22:00:00,752,Bread,3.5,1,Credit Card,Bakery
167,"August 07, 2023",12:00:00,754,Coffee,1.44,4,Debit Card,Beverages
41,"June 27, 2023",00:00:00,756,Bananas,8.78,3,Cash,Produce
150,"August 15, 2023",02:00:00,760,Oatmeal,18.15,1,Debit Card,Cereal
116,"August 10, 2023",21:00:00,761,Tofu,16.73,3,Debit Card,Vegetarian
132,"July 31, 2023",07:00:00,764,Chicken,7.09,4,Mobile Payment,Meat
150,"August 28, 2023",13:00:00,766,Cornflakes,10.85,5,Cash,Cereal
78,"June 24, 2023",23:00:00,767,Black Beans,11.02,3,Credit Card,Vegetarian
103,"June 06, 2023",06:00:00,768,Cornflakes,16.09,5,Credit Card,Cereal
78,"August 27, 2023",03:00:00,769,Chickpeas,5.39,3,Mobile Payment,Vegetarian
140,"August 19, 2023",20:00:00,770,Pasta,19.2,1,Credit Card,Grains
16,"August 13, 2023",01:00:00,772,Pasta,19.78,5,Cash,Grains
143,"July 08, 2023",08:00:00,774,Chicken,18.44,2,Cash,Meat
39,"June 08, 2023",11:00:00,777,Chickpeas,5.77,2,Mobile Payment,Vegetarian
63,"August 04, 2023",03:00:00,780,Bananas,18.55,4,Cash,Produce
79,"June 06, 2023",15:00:00,781,Eggs,19.94,2,Credit Card,Dairy
48,"July 04, 2023",00:00:00,782,Carrots,19.5,2,Mobile Payment,Produce
66,"July 21, 2023",23:00:00,786,Bananas,19.87,4,Debit Card,Produce
44,"August 31, 2023",17:00:00,787,Coffee,4.23,1,Credit Card,Beverages
177,"August 09, 2023",12:00:00,789,Milk,4.77,4,Mobile Payment,Dairy
58,"August 09, 2023",10:00:00,790,Milk,17.95,2,Cash,Dairy
67,"June 15, 2023",21:00:00,791,Beef,7.57,4,Cash,Meat
120,"July 22, 2023",23:00:00,793,Cornflakes,13.93,2,Credit Card,Cereal
61,"June 04, 2023",19:00:00,794,Chicken,5.11,1,Cash,Meat
139,"July 29, 2023",20:00:00,796,Tofu,12.95,4,Credit Card,Vegetarian
176,"July 21, 2023",09:00:00,797,Pasta,9.53,1,Cash,Grains
41,"July 27, 2023",22:00:00,798,Oranges,1.18,4,Debit Card,Produce
42,"July 12, 2023",13:00:00,799,Potatoes,16.62,2,Debit Card,Produce
167,"June 01, 2023",01:00:00,801,Eggs,9.28,3,Debit Card,Dairy
13,"June 10, 2023",03:00:00,802,Chicken,10.25,3,Debit Card,Meat
101,"June 12, 2023",12:00:00,804,Onions,12.42,3,Mobile Payment,Produce
103,"June 07, 2023",12:00:00,807,Lettuce,11.16,1,Credit Card,Produce
178,"June 30, 2023",17:00:00,808,Black Beans,19.75,1,Credit Card,Vegetarian
37,"August 15, 2023",02:00:00,812,Milk,13.18,5,Cash,Dairy
3,"June 28, 2023",16:00:00,814,Eggs,18.47,2,Credit Card,Dairy
143,"August 19, 2023",21:00:00,817,Tofu,13.15,1,Cash,Vegetarian
137,"August 11, 2023",02:00:00,821,Cornflakes,14.54,3,Cash,Cereal
152,"August 15, 2023",14:00:00,823,Lettuce,0.84,4,Debit Card,Produce
140,"July 25, 2023",01:00:00,824,Beef,17,2,Credit Card,Meat
110,"August 01, 2023",22:00:00,825,Chicken,17.96,3,Credit Card,Meat
24,"June 04, 2023",09:00:00,831,Lettuce,18.29,2,Mobile Payment,Produce
78,"August 19, 2023",09:00:00,832,Oatmeal,6.11,2,Credit Card,Cereal
87,"June 18, 2023",22:00:00,833,Rice,5.8,2,Mobile Payment,Grains
73,"June 17, 2023",02:00:00,835,Cornflakes,10.2,3,Debit Card,Cereal
119,"July 06, 2023",05:00:00,836,Bread,1.58,2,Credit Card,Bakery
101,"August 18, 2023",23:00:00,837,Yogurt,10.55,5,Credit Card,Dairy
41,"July 03, 2023",23:00:00,841,Coffee,3.5,5,Debit Card,Beverages
141,"July 10, 2023",17:00:00,842,Coffee,1.86,1,Mobile Payment,Beverages
6,"August 26, 2023",03:00:00,843,Butter,6.46,4,Debit Card,Dairy
132,"June 17, 2023",05:00:00,844,Oranges,14.06,5,Debit Card,Produce
42,"June 22, 2023",22:00:00,845,Carrots,6.89,5,Debit Card,Produce
110,"July 24, 2023",16:00:00,847,Oranges,10.01,1,Credit Card,Produce
125,"July 15, 2023",21:00:00,848,Chicken,9.52,3,Credit Card,Meat
89,"July 19, 2023",09:00:00,849,Lettuce,1.9,5,Credit Card,Produce
73,"August 05, 2023",08:00:00,850,Bread,4.21,4,Credit Card,Bakery
66,"June 12, 2023",23:00:00,851,Black Beans,4.13,5,Cash,Vegetarian
41,"August 06, 2023",01:00:00,853,Tomatoes,2.52,5,Mobile Payment,Produce
170,"August 07, 2023",10:00:00,854,Pasta,17.2,3,Debit Card,Grains
58,"July 22, 2023",01:00:00,855,Chickpeas,6.7,4,Cash,Vegetarian
170,"July 24, 2023",11:00:00,859,Potatoes,10.5,1,Debit Card,Produce
176,"July 09, 2023",13:00:00,863,Potatoes,4.76,4,Credit Card,Produce
2,"July 03, 2023",07:00:00,865,Oranges,3.42,5,Credit Card,Produce
35,"August 18, 2023",18:00:00,867,Tomatoes,2.22,2,Cash,Produce
175,"June 01, 2023",08:00:00,875,Oranges,8.34,3,Mobile Payment,Produce
71,"June 01, 2023",18:00:00,876,Yogurt,19.86,1,Credit Card,Dairy
5,"August 18, 2023",23:00:00,877,Eggs,12.52,4,Credit Card,Dairy
6,"August 26, 2023",00:00:00,880,Eggs,19.1,2,Cash,Dairy
34,"June 08, 2023",11:00:00,881,Yogurt,10.81,3,Mobile Payment,Dairy
104,"August 13, 2023",16:00:00,882,Rice,9.09,4,Cash,Grains
58,"June 28, 2023",05:00:00,883,Lettuce,11.14,2,Credit Card,Produce
160,"August 30, 2023",15:00:00,884,Yogurt,8.93,3,Debit Card,Dairy
84,"June 16, 2023",23:00:00,885,Yogurt,18.86,1,Debit Card,Dairy
125,"August 05, 2023",16:00:00,886,Rice,7.33,4,Mobile Payment,Grains
119,"July 09, 2023",17:00:00,888,Pasta,7.37,1,Credit Card,Grains
34,"August 08, 2023",20:00:00,890,Carrots,5.21,1,Cash,Produce
46,"July 19, 2023",15:00:00,891,Tomatoes,6.2,2,Cash,Produce
159,"June 30, 2023",08:00:00,893,Bread,6.58,2,Mobile Payment,Bakery
95,"June 26, 2023",17:00:00,894,Tomatoes,17.22,2,Credit Card,Produce
150,"August 15, 2023",13:00:00,895,Milk,17.3,1,Credit Card,Dairy
73,"June 16, 2023",06:00:00,896,Chicken,14.75,5,Cash,Meat
63,"July 21, 2023",10:00:00,897,Cheese,17.24,4,Credit Card,Dairy
146,"July 20, 2023",09:00:00,899,Tomatoes,16.46,4,Cash,Produce
86,"August 20, 2023",00:00:00,901,Black Beans,3.94,1,Credit Card,Vegetarian
83,"June 21, 2023",22:00:00,903,Tomatoes,13.86,3,Debit Card,Produce
177,"August 03, 2023",08:00:00,904,Black Beans,19.56,2,Debit Card,Vegetarian
115,"June 03, 2023",05:00:00,906,Coffee,10.08,3,Mobile Payment,Beverages
27,"August 24, 2023",04:00:00,910,Tofu,4.03,1,Debit Card,Vegetarian
66,"June 09, 2023",01:00:00,912,Apples,10,5,Cash,Produce
64,"June 08, 2023",00:00:00,919,Milk,14.33,2,Credit Card,Dairy
120,"August 09, 2023",07:00:00,921,Onions,13.08,3,Credit Card,Produce
146,"August 14, 2023",03:00:00,922,Beef,12.25,1,Debit Card,Meat
176,"June 02, 2023",02:00:00,924,Eggs,11.43,5,Mobile Payment,Dairy
34,"July 30, 2023",01:00:00,927,Cornflakes,1.46,4,Cash,Cereal
156,"August 25, 2023",09:00:00,928,Oranges,1.9,3,Cash,Produce
97,"August 24, 2023",03:00:00,931,Tomatoes,7.14,4,Credit Card,Produce
110,"June 11, 2023",15:00:00,937,Onions,12.6,2,Credit Card,Produce
135,"June 13, 2023",19:00:00,943,Oatmeal,2.39,3,Mobile Payment,Cereal
115,"July 11, 2023",16:00:00,944,Coffee,19.92,1,Cash,Beverages
132,"August 13, 2023",07:00:00,946,Eggs,19.71,2,Credit Card,Dairy
152,"July 17, 2023",18:00:00,948,Lettuce,14.54,3,Mobile Payment,Produce
97,"July 06, 2023",08:00:00,949,Beef,4.87,2,Debit Card,Meat
27,"August 09, 2023",23:00:00,962,Milk,3.71,4,Debit Card,Dairy
156,"July 22, 2023",03:00:00,965,Apples,16.32,5,Credit Card,Produce
178,"August 23, 2023",02:00:00,968,Chickpeas,8.65,3,Mobile Payment,Vegetarian
120,"August 28, 2023",13:00:00,972,Carrots,19.28,2,Debit Card,Produce
156,"July 21, 2023",16:00:00,974,Tomatoes,1.84,1,Debit Card,Produce
16,"June 09, 2023",02:00:00,979,Chickpeas,5.63,2,Debit Card,Vegetarian
160,"June 16, 2023",04:00:00,980,Tofu,5.21,1,Debit Card,Vegetarian
146,"July 05, 2023",12:00:00,981,Black Beans,3.36,4,Credit Card,Vegetarian
16,"June 22, 2023",05:00:00,982,Milk,5.46,2,Mobile Payment,Dairy
46,"June 14, 2023",05:00:00,985,Carrots,8.79,2,Debit Card,Produce
176,"August 09, 2023",09:00:00,986,Rice,12.92,1,Mobile Payment,Grains
66,"July 23, 2023",20:00:00,988,Carrots,14.99,5,Cash,Produce
150,"August 16, 2023",06:00:00,991,Onions,4.83,2,Cash,Produce
8,"July 16, 2023",23:00:00,995,Tofu,2.78,2,Cash,Vegetarian
3,"July 12, 2023",22:00:00,996,Bananas,4.88,3,Cash,Produce
178,"August 28, 2023",18:00:00,997,Butter,12.82,5,Debit Card,Dairy
29,"August 14, 2023",00:00:00,999,Chickpeas,5.76,5,Cash,Vegetarian
49,"June 15, 2023",19:00:00,1000,Butter,11.04,1,Cash,Dairy
67,"August 18, 2023",06:00:00,1002,Carrots,4.28,5,Cash,Produce
13,"June 05, 2023",11:00:00,1003,Chickpeas,11.8,4,Credit Card,Vegetarian
79,"June 29, 2023",10:00:00,1004,Oatmeal,2.23,4,Mobile Payment,Cereal
29,"August 29, 2023",05:00:00,1008,Chicken,7.28,2,Mobile Payment,Meat
119,"June 25, 2023",22:00:00,1009,Cornflakes,14.13,4,Cash,Cereal
79,"August 15, 2023",00:00:00,1010,Chicken,1.25,3,Mobile Payment,Meat
35,"July 31, 2023",13:00:00,1011,Pasta,1.65,2,Mobile Payment,Grains
12,"July 05, 2023",01:00:00,1013,Lettuce,14.39,5,Debit Card,Produce
110,"August 25, 2023",18:00:00,1014,Potatoes,6.84,2,Debit Card,Produce
150,"July 07, 2023",22:00:00,1015,Bread,14.83,5,Cash,Bakery
48,"July 11, 2023",15:00:00,1016,Beef,14.98,1,Credit Card,Meat
16,"June 04, 2023",18:00:00,1022,Chicken,14.66,5,Mobile Payment,Meat
104,"June 22, 2023",10:00:00,1023,Carrots,7.47,5,Debit Card,Produce
39,"July 21, 2023",18:00:00,1024,Chickpeas,6.27,4,Debit Card,Vegetarian
29,"July 20, 2023",18:00:00,1029,Tomatoes,13.12,3,Cash,Produce
79,"June 27, 2023",13:00:00,1033,Pasta,2.49,3,Mobile Payment,Grains
132,"June 01, 2023",03:00:00,1035,Bread,5.98,3,Credit Card,Bakery
4,"August 25, 2023",16:00:00,1036,Onions,14.73,4,Debit Card,Produce
161,"August 21, 2023",14:00:00,1042,Apples,14.03,4,Cash,Produce
120,"July 05, 2023",06:00:00,1044,Bread,11.45,5,Credit Card,Bakery
79,"August 24, 2023",20:00:00,1045,Bread,19.94,2,Mobile Payment,Bakery
110,"July 29, 2023",03:00:00,1046,Rice,14.93,1,Cash,Grains
171,"July 13, 2023",16:00:00,1047,Chicken,0.6,1,Debit Card,Meat
175,"August 26, 2023",00:00:00,1048,Cornflakes,1.63,3,Cash,Cereal
115,"July 02, 2023",19:00:00,1050,Tofu,6.75,3,Credit Card,Vegetarian
171,"June 21, 2023",02:00:00,1052,Butter,2.68,4,Mobile Payment,Dairy
8,"June 02, 2023",02:00:00,1053,Chickpeas,2.57,2,Debit Card,Vegetarian
120,"June 23, 2023",15:00:00,1054,Oatmeal,0.96,3,Debit Card,Cereal
119,"June 15, 2023",18:00:00,1059,Lettuce,4.04,2,Cash,Produce
2,"July 20, 2023",10:00:00,1060,Black Beans,16.6,1,Mobile Payment,Vegetarian
177,"July 26, 2023",00:00:00,1061,Black Beans,13.87,3,Cash,Vegetarian
125,"July 21, 2023",18:00:00,1062,Chickpeas,6.1,5,Cash,Vegetarian
97,"August 07, 2023",06:00:00,1063,Rice,8.55,3,Cash,Grains
11,"August 12, 2023",01:00:00,1069,Beef,12.81,5,Debit Card,Meat
166,"August 29, 2023",22:00:00,1070,Rice,1.88,4,Debit Card,Grains
134,"June 12, 2023",12:00:00,1072,Tomatoes,5.83,5,Credit Card,Produce
110,"July 06, 2023",08:00:00,1073,Yogurt,11.9,5,Debit Card,Dairy
166,"June 02, 2023",18:00:00,1074,Oatmeal,4.57,5,Mobile Payment,Cereal
87,"June 22, 2023",11:00:00,1075,Coffee,15.72,5,Mobile Payment,Beverages
58,"August 25, 2023",19:00:00,1076,Coffee,16.13,4,Credit Card,Beverages
7,"June 21, 2023",21:00:00,1077,Lettuce,8.59,1,Debit Card,Produce
120,"August 01, 2023",08:00:00,1078,Lettuce,15.06,3,Mobile Payment,Produce
4,"July 31, 2023",07:00:00,1081,Yogurt,8.81,2,Mobile Payment,Dairy
79,"August 29, 2023",22:00:00,1085,Rice,3.94,2,Debit Card,Grains
47,"August 06, 2023",20:00:00,1086,Bananas,8.22,5,Cash,Produce
83,"July 30, 2023",02:00:00,1088,Eggs,14.23,2,Cash,Dairy
99,"July 04, 2023",10:00:00,1091,Potatoes,10.4,1,Debit Card,Produce
156,"July 10, 2023",10:00:00,1094,Tomatoes,7.79,2,Mobile Payment,Produce
64,"July 29, 2023",03:00:00,1095,Oatmeal,13.49,1,Credit Card,Cereal
35,"August 16, 2023",05:00:00,1097,Onions,18.76,4,Debit Card,Produce
110,"August 22, 2023",09:00:00,1100,Rice,10.04,1,Mobile Payment,Grains
135,"August 02, 2023",16:00:00,1104,Pasta,5.9,4,Mobile Payment,Grains
159,"June 03, 2023",18:00:00,1108,Oranges,11.66,4,Credit Card,Produce
42,"June 07, 2023",03:00:00,1110,Chicken,4.31,5,Cash,Meat
79,"August 06, 2023",00:00:00,1113,Rice,3.5,1,Credit Card,Grains
42,"June 24, 2023",22:00:00,1114,Milk,18.12,2,Credit Card,Dairy
171,"July 21, 2023",21:00:00,1115,Yogurt,10.36,4,Cash,Dairy
102,"June 15, 2023",16:00:00,1117,Rice,5.08,3,Mobile Payment,Grains
120,"July 15, 2023",20:00:00,1118,Milk,5.9,5,Cash,Dairy
24,"August 10, 2023",09:00:00,1120,Onions,7.26,1,Debit Card,Produce
126,"July 07, 2023",06:00:00,1121,Bananas,0.64,3,Mobile Payment,Produce
4,"July 21, 2023",18:00:00,1122,Oatmeal,11.93,1,Credit Card,Cereal
140,"August 26, 2023",16:00:00,1123,Potatoes,6.39,2,Mobile Payment,Produce
48,"July 22, 2023",07:00:00,1124,Cornflakes,18.5,2,Mobile Payment,Cereal
46,"August 21, 2023",16:00:00,1125,Oranges,6.48,1,Cash,Produce
47,"June 30, 2023",14:00:00,1128,Apples,8.81,1,Debit Card,Produce
101,"June 17, 2023",02:00:00,1133,Pasta,4.51,4,Cash,Grains
101,"July 14, 2023",01:00:00,1135,Yogurt,6.24,4,Debit Card,Dairy
6,"July 09, 2023",17:00:00,1136,Butter,0.59,1,Mobile Payment,Dairy
83,"August 20, 2023",13:00:00,1138,Tofu,15,4,Debit Card,Vegetarian
151,"July 31, 2023",04:00:00,1139,Lettuce,4.44,1,Credit Card,Produce
78,"August 18, 2023",22:00:00,1141,Cheese,8.05,2,Cash,Dairy
42,"August 28, 2023",15:00:00,1142,Pasta,16.59,3,Mobile Payment,Grains
8,"June 26, 2023",08:00:00,1144,Butter,6.16,3,Mobile Payment,Dairy
55,"June 04, 2023",10:00:00,1145,Milk,5.75,5,Mobile Payment,Dairy
143,"July 25, 2023",06:00:00,1147,Potatoes,14.02,3,Cash,Produce
104,"July 30, 2023",07:00:00,1150,Onions,17.07,3,Mobile Payment,Produce
141,"July 30, 2023",05:00:00,1153,Beef,0.7,3,Mobile Payment,Meat
120,"June 19, 2023",06:00:00,1159,Oatmeal,7.06,5,Debit Card,Cereal
66,"June 16, 2023",20:00:00,1160,Eggs,7.44,4,Debit Card,Dairy
4,"August 28, 2023",08:00:00,1165,Milk,18.92,4,Cash,Dairy
134,"June 23, 2023",04:00:00,1166,Cornflakes,5.59,5,Credit Card,Cereal
151,"June 09, 2023",13:00:00,1168,Eggs,11.62,2,Mobile Payment,Dairy
41,"July 10, 2023",17:00:00,1169,Pasta,6.25,2,Mobile Payment,Grains
61,"July 09, 2023",11:00:00,1170,Milk,5.74,2,Credit Card,Dairy
89,"August 22, 2023",20:00:00,1172,Coffee,10.84,5,Mobile Payment,Beverages
12,"June 26, 2023",14:00:00,1173,Milk,10.91,1,Cash,Dairy
86,"June 10, 2023",15:00:00,1174,Beef,8.79,4,Credit Card,Meat
6,"July 23, 2023",21:00:00,1175,Oranges,6.85,2,Debit Card,Produce
143,"June 06, 2023",19:00:00,1176,Bread,4.48,5,Mobile Payment,Bakery
132,"June 11, 2023",13:00:00,1181,Cornflakes,19.67,3,Credit Card,Cereal
101,"July 20, 2023",08:00:00,1182,Milk,10.83,4,Cash,Dairy
8,"August 21, 2023",18:00:00,1183,Bananas,6.58,2,Credit Card,Produce
46,"July 04, 2023",16:00:00,1189,Cheese,16.7,2,Mobile Payment,Dairy
88,"June 24, 2023",03:00:00,1190,Beef,10.26,4,Credit Card,Meat
170,"August 14, 2023",01:00:00,1191,Lettuce,18.09,2,Mobile Payment,Produce
87,"June 02, 2023",19:00:00,1193,Butter,11.55,1,Mobile Payment,Dairy
159,"June 06, 2023",05:00:00,1195,Oatmeal,5.98,3,Credit Card,Cereal
58,"June 10, 2023",04:00:00,1198,Tofu,13.61,4,Mobile Payment,Vegetarian
87,"August 28, 2023",08:00:00,1199,Bread,16.93,2,Credit Card,Bakery
67,"July 31, 2023",15:00:00,1201,Chicken,17.93,4,Debit Card,Meat
24,"August 20, 2023",09:00:00,1202,Black Beans,2.98,3,Mobile Payment,Vegetarian
137,"August 12, 2023",22:00:00,1204,Rice,6.03,5,Debit Card,Grains
13,"August 10, 2023",15:00:00,1205,Tomatoes,10.46,1,Credit Card,Produce
11,"June 11, 2023",00:00:00,1206,Bananas,6.14,2,Cash,Produce
101,"August 01, 2023",12:00:00,1207,Carrots,0.55,4,Credit Card,Produce
49,"July 23, 2023",20:00:00,1208,Potatoes,19.2,4,Credit Card,Produce
84,"July 14, 2023",23:00:00,1209,Lettuce,12.9,1,Cash,Produce
35,"June 15, 2023",01:00:00,1211,Cheese,9.3,5,Cash,Dairy
171,"August 24, 2023",10:00:00,1214,Yogurt,14.41,4,Debit Card,Dairy
132,"August 10, 2023",21:00:00,1216,Potatoes,1.97,4,Debit Card,Produce
150,"June 04, 2023",18:00:00,1217,Eggs,19.08,1,Credit Card,Dairy
20,"June 30, 2023",05:00:00,1218,Chickpeas,6.87,5,Debit Card,Vegetarian
47,"July 19, 2023",09:00:00,1225,Apples,7.08,1,Mobile Payment,Produce
146,"July 12, 2023",01:00:00,1227,Oranges,1.69,5,Debit Card,Produce
115,"June 23, 2023",18:00:00,1228,Tomatoes,17.86,4,Debit Card,Produce
11,"July 27, 2023",13:00:00,1229,Apples,17.79,2,Cash,Produce
139,"June 07, 2023",14:00:00,1230,Onions,14.19,4,Credit Card,Produce
141,"August 04, 2023",02:00:00,1232,Eggs,5.14,3,Debit Card,Dairy
159,"August 01, 2023",08:00:00,1233,Bananas,7.46,4,Debit Card,Produce
139,"June 15, 2023",14:00:00,1235,Lettuce,0.55,3,Credit Card,Produce
36,"August 07, 2023",11:00:00,1236,Coffee,15.15,4,Credit Card,Beverages
102,"August 20, 2023",20:00:00,1237,Cheese,13.63,4,Debit Card,Dairy
79,"August 17, 2023",12:00:00,1238,Lettuce,18.62,5,Mobile Payment,Produce
36,"August 25, 2023",08:00:00,1239,Coffee,10.38,3,Mobile Payment,Beverages
64,"July 10, 2023",00:00:00,1240,Chickpeas,14.2,1,Mobile Payment,Vegetarian
140,"June 26, 2023",16:00:00,1241,Cheese,9.65,5,Cash,Dairy
29,"July 05, 2023",03:00:00,1243,Tofu,18.14,2,Debit Card,Vegetarian
9,"July 20, 2023",22:00:00,1244,Tofu,4.85,4,Mobile Payment,Vegetarian
88,"June 16, 2023",20:00:00,1245,Coffee,16.01,1,Mobile Payment,Beverages
97,"July 30, 2023",19:00:00,1246,Eggs,17.19,4,Mobile Payment,Dairy
57,"August 14, 2023",02:00:00,1252,Oatmeal,7.89,5,Debit Card,Cereal
58,"June 22, 2023",02:00:00,1253,Oranges,4.32,3,Cash,Produce
86,"August 24, 2023",03:00:00,1254,Onions,17.84,2,Mobile Payment,Produce
166,"July 02, 2023",21:00:00,1256,Oranges,18.18,4,Debit Card,Produce
139,"June 18, 2023",16:00:00,1257,Potatoes,9.89,5,Cash,Produce
139,"June 21, 2023",09:00:00,1263,Black Beans,7.86,2,Credit Card,Vegetarian
67,"June 17, 2023",05:00:00,1265,Beef,17.18,5,Credit Card,Meat
46,"June 18, 2023",15:00:00,1267,Cheese,8.25,3,Cash,Dairy
34,"August 02, 2023",00:00:00,1269,Eggs,9.33,2,Debit Card,Dairy
140,"June 05, 2023",11:00:00,1274,Lettuce,19.75,5,Cash,Produce
146,"August 27, 2023",11:00:00,1275,Potatoes,16.3,1,Mobile Payment,Produce
137,"August 31, 2023",13:00:00,1277,Tofu,4.96,5,Cash,Vegetarian
3,"July 02, 2023",13:00:00,1280,Coffee,16.45,5,Cash,Beverages
79,"July 28, 2023",12:00:00,1281,Butter,19.78,2,Cash,Dairy
160,"July 15, 2023",23:00:00,1285,Oatmeal,17.87,2,Cash,Cereal
57,"August 05, 2023",16:00:00,1286,Chicken,18.26,4,Debit Card,Meat
115,"June 03, 2023",20:00:00,1288,Tomatoes,4.38,3,Credit Card,Produce
101,"June 30, 2023",04:00:00,1289,Cornflakes,15.29,5,Debit Card,Cereal
64,"July 21, 2023",00:00:00,1290,Butter,18.24,4,Mobile Payment,Dairy
110,"August 06, 2023",14:00:00,1292,Black Beans,3.41,5,Debit Card,Vegetarian
84,"July 06, 2023",23:00:00,1293,Apples,17.93,3,Debit Card,Produce
13,"August 07, 2023",15:00:00,1295,Eggs,11.5,5,Credit Card,Dairy
106,"July 21, 2023",02:00:00,1296,Tomatoes,1.93,4,Cash,Produce
101,"August 25, 2023",22:00:00,1297,Carrots,5.92,4,Credit Card,Produce
151,"June 18, 2023",15:00:00,1299,Pasta,6.87,4,Mobile Payment,Grains
135,"July 11, 2023",12:00:00,1301,Chickpeas,13.16,4,Cash,Vegetarian
13,"June 25, 2023",02:00:00,1303,Carrots,9.7,3,Debit Card,Produce
151,"August 19, 2023",20:00:00,1305,Butter,15.18,1,Debit Card,Dairy
170,"August 12, 2023",19:00:00,1308,Bananas,17.58,3,Debit Card,Produce
143,"July 20, 2023",09:00:00,1311,Cheese,12.83,4,Debit Card,Dairy
3,"June 19, 2023",08:00:00,1312,Chickpeas,14.02,1,Credit Card,Vegetarian
35,"August 12, 2023",17:00:00,1313,Oranges,12.81,3,Mobile Payment,Produce
88,"August 20, 2023",11:00:00,1318,Butter,1.53,1,Credit Card,Dairy
67,"June 27, 2023",18:00:00,1322,Beef,14.51,4,Debit Card,Meat
79,"August 25, 2023",06:00:00,1324,Black Beans,11.82,3,Mobile Payment,Vegetarian
42,"June 23, 2023",07:00:00,1328,Eggs,15.97,1,Mobile Payment,Dairy
78,"June 11, 2023",07:00:00,1329,Cheese,13.15,5,Credit Card,Dairy
8,"June 17, 2023",08:00:00,1330,Cornflakes,15.83,4,Debit Card,Cereal
156,"July 13, 2023",07:00:00,1331,Apples,6.27,2,Credit Card,Produce
39,"July 22, 2023",00:00:00,1333,Coffee,17.37,4,Debit Card,Beverages
110,"June 04, 2023",14:00:00,1334,Butter,18.09,5,Debit Card,Dairy
3,"July 02, 2023",12:00:00,1335,Carrots,8.44,5,Cash,Produce
160,"August 09, 2023",02:00:00,1336,Onions,3.79,4,Mobile Payment,Produce
83,"June 16, 2023",09:00:00,1338,Milk,18.01,1,Cash,Dairy
71,"July 13, 2023",08:00:00,1339,Onions,7.18,5,Cash,Produce
7,"June 08, 2023",06:00:00,1341,Bread,19.04,4,Cash,Bakery
166,"June 26, 2023",19:00:00,1342,Eggs,15.32,5,Credit Card,Dairy
46,"July 29, 2023",06:00:00,1344,Yogurt,9.36,2,Mobile Payment,Dairy
63,"June 06, 2023",04:00:00,1350,Cornflakes,13.44,4,Cash,Cereal
79,"July 29, 2023",19:00:00,1351,Bread,6.44,1,Mobile Payment,Bakery
42,"August 02, 2023",12:00:00,1353,Oatmeal,3.45,5,Mobile Payment,Cereal
115,"August 07, 2023",11:00:00,1356,Bananas,17.49,2,Cash,Produce
151,"August 21, 2023",11:00:00,1359,Eggs,3.83,2,Debit Card,Dairy
9,"August 12, 2023",01:00:00,1360,Cheese,2.06,2,Cash,Dairy
